artist_name,genres,followers,artist_popularity,track_name,album_name,release_date,duration_ms,explicit,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,display_name,song_uid
A,unknown,29,13,For Jer,For Jer,2010-02-23,197973,False,13,0.657,0.642,1,-8.862,1,0.377,0.109,0.0,0.184,0.74,100.101,For Jer — A,732
A,unknown,29,4,PhotoCopy Theme,Photocopy,2016-09-16,68112,False,4,0.798,0.594,8,-6.564,1,0.169,0.00742,0.167,0.11,0.642,176.038,PhotoCopy Theme — A,733
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,74,Chaleya,Jawan,2023-09-05,200373,False,74,0.575,0.845,0,-5.28,1,0.0852,0.393,0.0107,0.131,0.439,95.047,Chaleya — Anirudh Ravichander,734
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,76,"Chuttamalle (From ""Devara Part 1"")","Chuttamalle (From ""Devara Part 1"")",2024-08-05,222063,False,76,0.677,0.623,4,-7.404,1,0.0797,0.136,5.24e-06,0.161,0.616,145.56,"Chuttamalle (From ""Devara Part 1"") — Anirudh Ravichander",735
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,71,Kadharalz,Indian 2 (Original Motion Picture Soundtrack),2024-06-01,234023,False,71,0.671,0.902,1,-5.411,1,0.298,0.0638,0.00466,0.539,0.735,160.025,Kadharalz — Anirudh Ravichander,736
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,71,"Fear Song (From ""Devara Part 1"") [Telugu]","Fear Song (From ""Devara Part 1"") [Telugu]",2024-05-19,195064,False,71,0.642,0.897,1,-6.24,1,0.181,0.0807,0.00651,0.118,0.442,180.093,"Fear Song (From ""Devara Part 1"") [Telugu] — Anirudh Ravichander",737
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,64,Hukum - Thalaivar Alappara,Jailer (Original Motion Picture Soundtrack),2023-07-28,207647,False,64,0.723,0.892,2,-5.758,1,0.164,0.102,0.0,0.146,0.533,101.996,Hukum - Thalaivar Alappara — Anirudh Ravichander,738
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,59,Naa Ready,Leo (Original Motion Picture Soundtrack),2023-10-19,248181,False,59,0.726,0.805,1,-5.576,1,0.153,0.081,0.00784,0.0318,0.572,87.956,Naa Ready — Anirudh Ravichander,739
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,68,"Yaanji - From ""Vikram Vedha""","Yaanji (From ""Vikram Vedha"")",2017-06-12,270375,False,68,0.692,0.624,9,-6.492,0,0.0337,0.368,0.0,0.108,0.487,132.896,"Yaanji - From ""Vikram Vedha"" — Anirudh Ravichander",740
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,57,Badass,Leo (Original Motion Picture Soundtrack),2023-10-19,229677,False,57,0.623,0.872,6,-5.192,1,0.0817,0.00735,0.0,0.378,0.545,93.019,Badass — Anirudh Ravichander,741
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,67,"Kannamma - From ""Ispade Rajavum Idhaya Raniyum""","Kannamma (From ""Ispade Rajavum Idhaya Raniyum"")",2019-01-11,256945,False,67,0.729,0.695,1,-8.524,1,0.0312,0.522,0.000621,0.113,0.599,127.992,"Kannamma - From ""Ispade Rajavum Idhaya Raniyum"" — Anirudh Ravichander",742
Anirudh Ravichander,"desi hip hop, filmi, tamil hip hop",31427977,67,"Hayyoda (From ""Jawan"")","Hayyoda (From ""Jawan"")",2023-08-14,200142,False,67,0.576,0.841,0,-5.428,1,0.0773,0.497,0.00559,0.178,0.457,95.149,"Hayyoda (From ""Jawan"") — Anirudh Ravichander",743
Wolfgang Amadeus Mozart,"classical, classical era",5449802,58,"Requiem in D Minor, K. 626: Sequence: VI. Lacrimosa dies illa","Mozart: Requiem / Exultate, Jubilate / Laudate Dominum",1995-12-31,199840,False,58,0.069,0.101,2,-23.487,0,0.0407,0.961,0.795,0.444,0.0707,74.782,"Requiem in D Minor, K. 626: Sequence: VI. Lacrimosa dies illa — Wolfgang Amadeus Mozart",744
Wolfgang Amadeus Mozart,"classical, classical era",5449802,54,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": I. Allegro","Mozart: Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile""",2020-05-22,291666,False,54,0.315,0.248,0,-20.874,1,0.0385,0.982,0.913,0.113,0.66,120.286,"Piano Sonata No. 16 in C Major, K. 545 ""Sonata facile"": I. Allegro — Wolfgang Amadeus Mozart",745
Wolfgang Amadeus Mozart,"classical, classical era",5449802,61,"Piano Concerto No. 21 in C Major, K. 467: II. Andante","Mozart: Piano Concertos, Vol. 6",1995-10-01,433666,False,61,0.137,0.0311,5,-28.208,1,0.0381,0.982,0.972,0.0908,0.063,179.223,"Piano Concerto No. 21 in C Major, K. 467: II. Andante — Wolfgang Amadeus Mozart",746
Wolfgang Amadeus Mozart,"classical, classical era",5449802,58,"Serenade in B-Flat Major, K. 361 ""Gran Partita"": III. Adagio","Mozart, W.A.: The Wind Concertos / Serenades / Divertimenti",2001-01-01,330000,False,58,0.171,0.037,3,-25.191,1,0.0409,0.991,0.898,0.123,0.037,67.89,"Serenade in B-Flat Major, K. 361 ""Gran Partita"": III. Adagio — Wolfgang Amadeus Mozart",747
Wolfgang Amadeus Mozart,"classical, classical era",5449802,51,"Mozart: Fantasia in D Minor, K. 397",Mozart,2020-02-15,319973,False,51,0.384,0.0494,2,-25.316,1,0.0548,0.994,0.908,0.0958,0.0785,125.261,"Mozart: Fantasia in D Minor, K. 397 — Wolfgang Amadeus Mozart",748
Wolfgang Amadeus Mozart,"classical, classical era",5449802,57,"Symphony No. 25 in G Minor, K. 183: I. Allegro con brio",Amadeus,2000-01-01,460026,False,57,0.428,0.237,7,-13.764,0,0.0351,0.987,0.896,0.0849,0.357,79.904,"Symphony No. 25 in G Minor, K. 183: I. Allegro con brio — Wolfgang Amadeus Mozart",749
Wolfgang Amadeus Mozart,"classical, classical era",5449802,57,"Requiem, K. 626: Lacrimosa",Mozart: Requiem Realisations,2013-04-08,169666,False,57,0.162,0.0898,2,-23.269,0,0.0354,0.944,0.917,0.187,0.0413,132.047,"Requiem, K. 626: Lacrimosa — Wolfgang Amadeus Mozart",750
Wolfgang Amadeus Mozart,"classical, classical era",5449802,57,"Ave verum corpus, K.618 (Arr. for Piano by Franz Liszt)",MozartReworked,2023-05-05,195000,False,57,0.435,0.00354,11,-39.482,1,0.0485,0.986,0.909,0.096,0.179,68.542,"Ave verum corpus, K.618 (Arr. for Piano by Franz Liszt) — Wolfgang Amadeus Mozart",751
Wolfgang Amadeus Mozart,"classical, classical era",5449802,49,"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio","Mozart: Flute Concerto No. 1, K. 313 - Flute and Harp Concerto, K. 299 & Clarinet Concerto, K. 622",2001-04-01,394560,False,49,0.15,0.0115,2,-26.636,1,0.0425,0.976,0.191,0.0836,0.0955,101.769,"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio — Wolfgang Amadeus Mozart",752
Wolfgang Amadeus Mozart,"classical, classical era",5449802,56,"Adagio in E Major, K. 261",Mozart: Works for Violin & Orchestra,1982,517360,False,56,0.194,0.079,4,-21.389,1,0.0425,0.969,0.498,0.126,0.082,100.309,"Adagio in E Major, K. 261 — Wolfgang Amadeus Mozart",753
A,unknown,42,0,Max Explain,Lucky Stairs,2023-11-19,345694,False,0,0.458,0.973,8,-2.494,1,0.127,0.000562,0.272,0.253,0.252,156.992,Max Explain — A,754
A,unknown,42,0,Sickness From Fitting In,Lucky Stairs,2023-11-19,247790,False,0,0.389,0.915,0,-2.91,1,0.0533,0.0804,0.706,0.21,0.649,166.014,Sickness From Fitting In — A,755
A,unknown,42,0,Born Lacking,Lucky Stairs,2023-11-19,159349,False,0,0.364,0.869,7,-4.326,0,0.0536,0.255,0.00401,0.0947,0.337,159.04,Born Lacking — A,756
A,unknown,42,0,Gifts and Curses,Lucky Stairs,2023-11-19,266451,False,0,0.446,0.886,0,-5.572,0,0.0537,0.0527,0.91,0.182,0.0627,166.97,Gifts and Curses — A,757
A,unknown,42,0,Punished or Banished,Lucky Stairs,2023-11-19,198002,False,0,0.364,0.996,5,-0.569,0,0.13,0.00028,5.41e-05,0.107,0.144,149.037,Punished or Banished — A,758
A,unknown,42,0,Bad Feeling Now Good Feeling Later,Lucky Stairs,2023-11-19,307407,False,0,0.407,0.998,0,-0.347,1,0.0696,0.167,0.116,0.0972,0.459,145.031,Bad Feeling Now Good Feeling Later — A,759
A,unknown,42,0,Commentary Community,Lucky Stairs,2023-11-19,278236,False,0,0.488,0.82,2,-5.189,1,0.0942,0.00526,0.897,0.629,0.255,77.499,Commentary Community — A,760
A,unknown,42,0,Severence package all in 1,Greetings to Planet Earth,2024-03-22,140347,False,0,0.27,0.683,1,-3.131,1,0.0424,0.000425,8.2e-05,0.194,0.04,174.908,Severence package all in 1 — A,761
A,unknown,42,0,Friendly Fired,Lucky Stairs,2023-11-19,292507,False,0,0.263,0.959,4,-1.28,0,0.0577,0.142,1.05e-05,0.134,0.0623,156.222,Friendly Fired — A,762
A,unknown,42,0,Low IQ W,Lucky Stairs,2023-11-19,272793,False,0,0.432,0.996,10,-0.47,0,0.182,0.143,0.951,0.131,0.0386,125.018,Low IQ W — A,763
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,86,Give Me Everything (feat. Nayer),Planet Pit (Deluxe Version),2011-06-17,252306,False,86,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,Give Me Everything (feat. Nayer) — Ne-Yo,764
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,84,Time of Our Lives,Globalization,2014-11-21,229360,True,84,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,Time of Our Lives — Ne-Yo,765
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,78,So Sick,In My Own Words,2006-01-01,207186,False,78,0.452,0.574,6,-8.336,1,0.311,0.245,0.0,0.189,0.578,92.795,So Sick — Ne-Yo,766
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,77,Miss Independent,Year Of The Gentleman (Bonus Track Edition),2008-01-01,232000,False,77,0.673,0.681,1,-5.693,1,0.118,0.52,0.0,0.235,0.707,171.864,Miss Independent — Ne-Yo,767
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,75,Because Of You,Because Of You,2007-01-01,266840,False,75,0.81,0.538,0,-5.783,0,0.0357,0.53,0.0,0.0951,0.832,109.97,Because Of You — Ne-Yo,768
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,66,Closer,Year Of The Gentleman (Bonus Track Edition),2008-01-01,234360,False,66,0.711,0.754,4,-6.461,0,0.0763,0.028,2.96e-05,0.152,0.59,126.05,Closer — Ne-Yo,769
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,67,She Knows,Non-Fiction (Deluxe),2015-01-20,214725,True,67,0.705,0.572,8,-5.799,0,0.0326,0.0262,0.0,0.585,0.574,139.977,She Knows — Ne-Yo,770
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,71,Sexy Love,In My Own Words,2006-01-01,220853,False,71,0.693,0.513,8,-6.447,1,0.0415,0.296,0.00013,0.0604,0.49,94.021,Sexy Love — Ne-Yo,771
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,70,Mad,Year Of The Gentleman (Bonus Track Edition),2008-01-01,254533,False,70,0.727,0.65,0,-5.357,1,0.0337,0.662,0.0,0.111,0.668,129.993,Mad — Ne-Yo,772
Ne-Yo,"dance pop, pop, r&b, urban contemporary",9033803,68,Let Me Love You (Until You Learn To Love Yourself),R.E.D. (Deluxe Edition),2012-01-01,251626,False,68,0.657,0.676,5,-6.633,1,0.0393,0.245,0.0,0.368,0.246,124.904,Let Me Love You (Until You Learn To Love Yourself) — Ne-Yo,773
a,unknown,5,0,Too Fast,H3LLB3NT,2023-09-02,187936,True,0,0.747,0.467,2,-8.853,0,0.372,0.0966,0.0,0.069,0.595,161.487,Too Fast — a,774
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,78,Under Control (feat. Hurts),Motion,2014-10-31,184280,False,78,0.544,0.915,8,-3.405,1,0.0841,0.129,0.000914,0.115,0.51,126.094,Under Control (feat. Hurts) — Alesso,775
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,78,I Like It (with Nate Smith),I Like It (with Nate Smith),2024-07-12,152349,False,78,0.658,0.817,11,-3.652,0,0.0373,0.000266,0.000101,0.259,0.629,129.075,I Like It (with Nate Smith) — Alesso,776
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,77,Words (feat. Zara Larsson),Words (feat. Zara Larsson),2022-04-22,142677,False,77,0.739,0.586,10,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026,Words (feat. Zara Larsson) — Alesso,777
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,71,Heroes (we could be),Forever,2015-05-22,210013,False,71,0.503,0.748,5,-4.124,1,0.0619,0.0305,0.0,0.343,0.356,125.896,Heroes (we could be) — Alesso,778
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,72,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Let Me Go (with Alesso, Florida Georgia Line & watt)",2017-09-08,174800,False,72,0.664,0.708,8,-4.154,1,0.0474,0.0337,0.0,0.0841,0.742,103.07,"Let Me Go (with Alesso, Florida Georgia Line & watt) — Alesso",779
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,60,If I Lose Myself - Alesso vs OneRepublic,Native,2014-01-01,214813,False,60,0.522,0.782,2,-4.846,1,0.0412,0.216,1.08e-05,0.133,0.169,125.994,If I Lose Myself - Alesso vs OneRepublic — Alesso,780
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,68,When I’m Gone (with Katy Perry),When I’m Gone (with Katy Perry),2021-12-29,161266,False,68,0.685,0.886,0,-4.179,1,0.034,0.028,0.0,0.481,0.615,125.034,When I’m Gone (with Katy Perry) — Alesso,781
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,56,Calling (Lose My Mind) - Radio Edit,EDM Hits,2020-04-03,205440,False,56,0.416,0.85,1,-4.91,0,0.0455,0.00849,0.000175,0.204,0.142,125.096,Calling (Lose My Mind) - Radio Edit — Alesso,782
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,61,Going Dumb (with Stray Kids),Going Dumb,2021-03-19,169506,False,61,0.834,0.652,6,-4.855,0,0.0592,0.151,0.0,0.148,0.482,121.976,Going Dumb (with Stray Kids) — Alesso,783
Alesso,"dance pop, edm, pop, pop dance, progressive electro house",3923709,61,REMEDY,REMEDY,2018-08-31,190295,False,61,0.601,0.777,0,-4.612,1,0.0471,0.269,0.0,0.0883,0.485,119.963,REMEDY — Alesso,784
A,unknown,25,9,Will You Still Love Me Tomorrow - Bachata,V olume 2,2021-10-05,196310,False,9,0.802,0.49,10,-9.708,1,0.0316,0.0232,0.0146,0.354,0.71,133.025,Will You Still Love Me Tomorrow - Bachata — A,785
A,unknown,25,0,California Dreamin',Volume One,2021-10-01,132571,False,0,0.535,0.686,9,-10.074,0,0.0387,0.128,0.0,0.191,0.815,131.237,California Dreamin' — A,786
A,unknown,25,0,Sunshine of Your Love - New Arrangement,V olume 2,2021-10-05,251167,False,0,0.771,0.483,2,-6.337,1,0.0323,0.118,0.000213,0.115,0.823,118.029,Sunshine of Your Love - New Arrangement — A,787
A,unknown,25,0,"Quizás, Quizás",Volume One,2021-10-01,158772,False,0,0.64,0.66,0,-10.926,1,0.0275,0.258,0.000564,0.359,0.9,128.701,"Quizás, Quizás — A",788
A,unknown,25,0,Till There was You,Volume One,2021-10-01,155062,False,0,0.702,0.609,5,-10.992,1,0.0283,0.288,2.43e-06,0.106,0.568,117.637,Till There was You — A,789
A,unknown,25,0,The Girl from Ocean Drive,Volume One,2021-10-01,227604,False,0,0.718,0.451,7,-11.366,1,0.0635,0.0215,0.0,0.107,0.746,125.021,The Girl from Ocean Drive — A,790
A,unknown,25,0,Dos y Dos Son Cuatro,V olume 2,2021-10-05,243983,False,0,0.8,0.776,4,-7.933,0,0.0881,0.31,7.78e-05,0.322,0.734,146.997,Dos y Dos Son Cuatro — A,791
A,unknown,25,0,Everybody Feeling,Volume One,2021-10-01,164127,False,0,0.692,0.655,2,-10.009,1,0.0444,0.135,1.41e-06,0.0646,0.916,115.541,Everybody Feeling — A,792
A,unknown,25,0,Can't Take my Eyes Off of You,Volume One,2021-10-01,234631,False,0,0.835,0.422,4,-12.942,1,0.0495,0.223,0.0,0.0758,0.557,124.661,Can't Take my Eyes Off of You — A,793
A,unknown,25,0,Get Lucky - New Arrangement,V olume 2,2021-10-05,200855,False,0,0.805,0.664,1,-8.57,0,0.0352,0.427,2.18e-05,0.108,0.889,124.962,Get Lucky - New Arrangement — A,794
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,84,Santa,Santa,2024-04-03,193038,False,84,0.725,0.709,3,-5.017,0,0.129,0.321,0.000189,0.114,0.648,99.993,Santa — Rauw Alejandro,795
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,83,Desesperados,VICE VERSA,2021-12-10,224996,True,83,0.869,0.694,1,-3.35,0,0.0783,0.356,0.00125,0.0878,0.511,90.02,Desesperados — Rauw Alejandro,796
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,83,Cúrame,VICE VERSA,2021-12-10,164705,True,83,0.765,0.625,9,-3.599,0,0.0548,0.584,0.00111,0.112,0.262,102.101,Cúrame — Rauw Alejandro,797
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,81,Todo De Ti,VICE VERSA,2021-12-10,199604,True,81,0.78,0.719,3,-3.613,0,0.0506,0.302,0.000196,0.0931,0.336,127.962,Todo De Ti — Rauw Alejandro,798
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,80,LOKERA,SATURNO,2023-01-24,197101,True,80,0.836,0.826,11,-2.66,0,0.0461,0.213,6.03e-06,0.0814,0.579,102.025,LOKERA — Rauw Alejandro,799
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,81,DILUVIO,PLAYA SATURNO,2023-07-07,197052,True,81,0.845,0.795,9,-3.502,0,0.0681,0.343,1.78e-05,0.224,0.681,94.969,DILUVIO — Rauw Alejandro,800
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,80,Tiroteo - Remix,Tiroteo (Remix),2021-04-01,321555,False,80,0.75,0.522,9,-7.018,1,0.0293,0.282,0.0,0.0743,0.601,110.427,Tiroteo - Remix — Rauw Alejandro,801
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,79,El Efecto,El Efecto,2019-03-15,217142,False,79,0.849,0.781,0,-4.635,0,0.159,0.406,0.0,0.0801,0.893,84.041,El Efecto — Rauw Alejandro,802
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,79,Déjame Entrar,Déjame Entrar,2024-07-18,254705,True,79,0.674,0.7,0,-5.809,1,0.0473,0.342,3.57e-05,0.0994,0.255,102.031,Déjame Entrar — Rauw Alejandro,803
Rauw Alejandro,"puerto rican pop, reggaeton, trap latino, urbano latino",22919287,79,Dile a El,Afrodisíaco,2020-11-13,209540,True,79,0.784,0.587,4,-3.572,0,0.0767,0.375,0.00109,0.111,0.261,90.032,Dile a El — Rauw Alejandro,804
A,unknown,13,0,FL8XG8D,im8yrsold,2024-01-08,140800,False,0,0.555,0.48,1,-8.597,1,0.0652,5.22e-06,0.0211,0.198,0.25,149.954,FL8XG8D — A,805
A,unknown,13,0,24,im8yrsold,2024-01-08,89006,False,0,0.56,0.725,1,-13.662,1,0.213,0.00492,0.00634,0.375,0.317,151.131,24 — A,806
A,unknown,13,0,KC3K (fern_shy),im8yrsold,2024-01-08,139867,False,0,0.745,0.582,1,-7.366,1,0.0597,2.83e-05,2.42e-05,0.113,0.314,151.035,KC3K (fern_shy) — A,807
A,unknown,13,0,Forget Ab It,Forget Ab It,2024-02-08,107552,False,0,0.67,0.79,1,-2.971,1,0.0617,0.000284,0.0,0.136,0.0757,143.133,Forget Ab It — A,808
A,unknown,13,0,21,21,2023-04-01,95500,False,0,0.587,0.864,1,-12.122,1,0.458,0.000845,0.000438,0.733,0.629,140.09,21 — A,809
A,unknown,13,0,IC8*NTf33LMY80DY,im8yrsold,2024-01-08,83478,False,0,0.704,0.484,1,-9.535,1,0.127,6.72e-05,0.22,0.126,0.103,138.197,IC8*NTf33LMY80DY — A,810
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,86,Give Me Everything (feat. Nayer),Planet Pit (Deluxe Version),2011-06-17,252306,False,86,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,Give Me Everything (feat. Nayer) — AFROJACK,811
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,29,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) - Afrojack Remix","Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",2015-05-12,197040,False,29,0.494,0.793,9,-4.859,1,0.339,0.168,0.331,0.374,0.109,127.979,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) - Afrojack Remix — AFROJACK",812
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,69,Raving,Raving,2024-08-02,138951,True,69,0.701,0.959,0,-4.445,1,0.053,0.0126,0.00221,0.113,0.15,130.007,Raving — AFROJACK,813
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,66,FVCK,PERO NO TE ENAMORES,2024-07-25,186116,True,66,0.698,0.699,1,-7.482,0,0.111,0.042,0.0262,0.0833,0.231,119.97,FVCK — AFROJACK,814
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,64,Light It Up (feat. MC Ambush),Light It Up (feat. MC Ambush),2024-08-16,156146,False,64,0.51,0.929,1,-4.655,1,0.0344,0.000749,0.787,0.732,0.316,127.989,Light It Up (feat. MC Ambush) — AFROJACK,815
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,63,2 The Moon,2 The Moon,2024-06-07,185282,False,63,0.648,0.904,10,-5.268,1,0.0666,0.0127,0.0,0.17,0.55,126.037,2 The Moon — AFROJACK,816
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,49,Maldito Alcohol (Pitbull vs. Afrojack),I Am Armando - Armando Reloaded,2010,201320,False,49,0.918,0.434,1,-10.715,1,0.224,0.524,0.00011,0.0634,0.934,126.981,Maldito Alcohol (Pitbull vs. Afrojack) — AFROJACK,817
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,59,Ten Feet Tall,Forget The World (Deluxe),2014-01-01,229149,False,59,0.523,0.861,0,-3.447,1,0.0644,0.0336,0.0,0.144,0.346,127.049,Ten Feet Tall — AFROJACK,818
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,45,Take Over Control (Dutch Edit) [feat. Eva Simons],Take over Control (feat. Eva Simons),2011-01-04,210293,False,45,0.704,0.806,0,-3.866,0,0.121,0.23,0.0,0.0977,0.678,130.006,Take Over Control (Dutch Edit) [feat. Eva Simons] — AFROJACK,819
AFROJACK,"big room, dance pop, dutch house, edm, electro house, pop dance, progressive electro house",3922609,56,Sad (feat. Afrojack),Sad (feat. Afrojack),2019-08-30,161280,False,56,0.717,0.716,3,-5.485,0,0.0432,0.0421,0.000467,0.0699,0.206,125.064,Sad (feat. Afrojack) — AFROJACK,820
A,unknown,138,0,2008,2008,2020-07-17,294707,False,0,0.552,0.367,4,-11.582,1,0.0249,0.79,0.000988,0.0885,0.349,158.099,2008 — A,821
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,73,Foolish,Ashanti,2002-01-01,227386,True,73,0.665,0.695,0,-5.763,1,0.0532,0.347,0.0,0.106,0.707,90.119,Foolish — Ashanti,822
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,69,Rock Wit U (Awww Baby),Chapter II,2003-01-01,209120,False,69,0.71,0.797,4,-3.006,0,0.0583,0.409,0.0,0.16,0.849,94.998,Rock Wit U (Awww Baby) — Ashanti,823
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,65,Body On Me,The Declaration,2008-01-01,200720,False,65,0.66,0.623,7,-7.321,0,0.152,0.0851,0.0,0.0841,0.736,179.986,Body On Me — Ashanti,824
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,65,Unfoolish,Ashanti,2002-01-01,194160,True,65,0.701,0.692,9,-4.67,0,0.115,0.699,0.0,0.177,0.688,90.193,Unfoolish — Ashanti,825
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,58,Baby (feat. Ashanti),Close To Home,2022-08-19,177733,True,58,0.752,0.813,4,-8.069,0,0.237,0.2,0.0,0.163,0.559,103.836,Baby (feat. Ashanti) — Ashanti,826
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,60,Happy,Ashanti,2002-01-01,262226,True,60,0.727,0.515,2,-6.553,0,0.0289,0.241,3.74e-06,0.124,0.695,89.488,Happy — Ashanti,827
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,55,Baby,Ashanti,2002-01-01,265706,True,55,0.567,0.58,4,-5.757,0,0.223,0.0084,5.37e-06,0.0342,0.46,157.596,Baby — Ashanti,828
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,53,Only U - No Intro,Concrete Rose,2004-01-01,186306,False,53,0.601,0.621,6,-5.576,0,0.0434,0.0374,1.75e-06,0.188,0.278,94.547,Only U - No Intro — Ashanti,829
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,52,Rain On Me,Chapter II,2003-01-01,297960,False,52,0.606,0.699,8,-3.103,0,0.0337,0.343,1.89e-06,0.0757,0.509,83.701,Rain On Me — Ashanti,830
Ashanti,"dance pop, hip pop, r&b, urban contemporary",3145769,50,Wockesha (with Lil Wayne & Ashanti) - Remix,A Gangsta’s Pain: Reloaded,2021-10-22,217880,True,50,0.677,0.557,9,-9.498,0,0.472,0.114,0.0,0.137,0.797,84.926,Wockesha (with Lil Wayne & Ashanti) - Remix — Ashanti,831
A,unknown,46,0,Med c,Med c,2017-12-15,301016,False,0,0.698,0.25,6,-17.125,1,0.0374,0.345,0.944,0.111,0.0827,118.004,Med c — A,832
A,unknown,46,0,KALO KA MAHAKAL,KALO KA MAHAKAL,2024-06-06,197299,False,0,0.675,0.898,2,-5.915,1,0.16,0.0158,0.0,0.104,0.565,134.421,KALO KA MAHAKAL — A,833
A,unknown,46,0,Med b,Med b,2017-07-13,240000,False,0,0.697,0.596,1,-12.325,1,0.0351,0.658,0.922,0.0997,0.414,120.051,Med b — A,834
A,unknown,46,0,Up,Up,2024-03-01,168960,False,0,0.805,0.642,9,-9.359,0,0.057,0.000194,0.918,0.105,0.504,125.002,Up — A,835
A,unknown,46,0,Med b - Remymix,Med b (Remymix),2017-10-11,336000,False,0,0.728,0.614,1,-13.263,1,0.0482,0.529,0.78,0.0994,0.0363,120.028,Med b - Remymix — A,836
Agust D,k-rap,14816559,85,Haegeum,D-DAY,2023-04-21,168926,False,85,0.697,0.837,7,-2.651,1,0.304,0.313,0.0,0.471,0.831,85.097,Haegeum — Agust D,837
